transcript O
. O
The O
information O
meeting O
will O
be O
Wednesday O
, O
October O
8 O
from O
4 O
- O
5 O
pm O
in O
101 O
Davis O
. O
Gradfly O
is O
offering O
an O
amazing O
opportunity O
to O
all O
UB O
STEM O
students O
for O
a O
1000 O
dollar O
prize O
and O
valuable O
extracurricular O
experience O
! O
If O
you O
have O
an O
interest O
in O
drones O
, O
an O
up O
and O
coming O
new O
field O
of O
technology O
in O
the O
last O
decade O
, O
then O
come O
join O
us O
October O
- O
- O
for O
a O
meeting O
concerning O
our O
launch O
of O
The O
Drones O
are O
Coming O
Contest O
! O
Students O
can O
pair O
up O
in O
groups O
of O
3 O
- O
5 O
and O
by O
following O
the O
attached O
guidelines O
, O
have O
the O
opportunity O
to O
win O
a O
1000 O
cash O
prize O
and O
opportunities O
to O
network O
with O
industry O
experts O
. O
If O
you O
can't O
find O
a O
group O
, O
come O
to O
the O
meeting O
anyway O
and O
students O
can O
pair O
up O
with O
other O
students O
whom O
have O
an O
interest O
. O
Check O
the O
link O
below O
for O
additional O
contest O
information O
. O
Hope O
to O
see O
you O
there O
! O
www O
. O
TheDronesAre O
. O
com O
ng O
Sincerely O
, O
Ryan O
Thorne O
UB O
Electrical O
Engineer O
Regards O
, O
Andy O
_______________________________ O
Andrew O
Olewnik O
, O
PhD O
Director O
of O
Experiential O
Learning O
Programs O
School O
of O
Engineering O
and O
Applied O
Sciences O
Adjunct O
Professor O
Dept O
of O
Mechanical O
Aerospace O
Engineering O
314 O
Davis O
Hall O
University O
at O
Buffalo O
Buffalo O
, O
NY O
14260 O
olewnik O
@ O
buffalo O
. O
edu O
( O
716 O
) O
645 O
- O
2630 O
_______________________________ O
Hey O
there O
! O
TL O
; O
DR O
UB O
ACM O
http O
ubacm O
. O
org O
is O
going O
to O
stream O
Y O
Combinator O
http O
www O
. O
ycombinator O
. O
com O
's O
Startup O
Class O
http O
startupclass O
. O
samaltman O
. O
com O
video O
lecture O
at O
8pm O
in O
Davis O
113A O
on O
Tuesday O
Sep O
. O
30 O
. O
If O
you're O
interested O
in O
startups O
and O
entrepreneurship O
, O
you O
should O
definitely O
come O
! O
RSVP O
on O
Facebook O
https O
www O
. O
facebook O
. O
com O
events O
752478421456734 O
( O
just O
for O
the O
sake O
of O
collecting O
data O
) O
. O
This O
Tuesday's O
( O
Sep O
. O
30 O
) O
video O
lecture O
is O
on O
the O
topic O
of O
Counterintuitive O
Parts O
of O
Startups O
, O
and O
How O
to O
Have O
Ideas O
and O
will O
be O
given O
by O
Y O
Combinator O
founder O
, O
Paul O
Graham O
http O
www O
. O
paulgraham O
. O
com O
. O
Following O
the O
video O
, O
we're O
going O
to O
talk O
about O
the O
lecture O
content O
, O
when O
we're O
meeting O
next O
( O
FYI O
that's O
Oct O
. O
2 O
@ O
8pm O
in O
Davis O
113A O
) O
, O
and O
how O
to O
make O
this O
semester O
- O
long O
event O
even O
better O
( O
perhaps O
food O
) O
. O
Everyone O
is O
interested O
in O
starting O
a O
startup O
nowadays O
, O
whether O
that's O
by O
building O
some O
consumer O
app O
on O
Android O
and O
iOS O
, O
or O
by O
building O
an O
enterprise O
software O
that O
helps O
companies O
execute O
better O
, O
or O
some O
other O
market O
that O
I'm O
definitely O
overlooking O
. O
I O
personally O
love O
the O
idea O
of O
building O
things O
people O
want O
, O
especially O
when O
the O
thing O
is O
software O
. O
UB O
ACM O
http O
ubacm O
. O
org O
and O
I O
are O
very O
excited O
to O
host O
these O
remote O
lectures O
at O
UB O
this O
semester O
, O
and O
I O
hope O
to O
see O
you O
all O
there O
! O
Through O
UB O
Hacking O
http O
f2014 O
. O
ubhacking O
. O
com O
( O
are O
you O
a O
hacker O
or O
designer O
? O
You O
should O
register O
! O
) O
, O
we've O
been O
trying O
to O
grow O
a O
hacker O
community O
on O
campus O
; O
we O
want O
the O
builders O
, O
the O
movers O
, O
and O
the O
shakers O
to O
come O
together O
in O
one O
room O
to O
meet O
each O
other O
, O
grow O
their O
networks O
, O
and O
learn O
more O
from O
the O
brilliant O
minds O
in O
Silicon O
Valley O
. O
Any O
questions O
, O
reach O
out O
to O
me O
directly O
nvdirien O
@ O
buffalo O
. O
edu O
. O
Cheers O
, O
Nick O
DiRienzo O
UB O
Hacking O
, O
Founder O
UB O
ACM O
, O
ex O
- O
Chair O
Hola O
everyone O
, O
Did O
you O
know O
that O
Tech O
Fair O
is O
only O
a O
week O
away O
? O
This O
week O
, O
we O
have O
GBM O
with O
a O
special O
guest O
and O
other O
great O
events O
! O
( O
Tech O
Fair O
is O
on O
Sept O
. O
30th O
Tuesday O
1 O
30 O
- O
5 O
PM O
, O
where O
employers O
of O
a O
technical O
nature O
looking O
to O
hire O
students O
for O
full O
time O
positions O
and O
or O
internships O
. O
) O
General O
Body O
Meeting O
with O
Holly O
Justice O
, O
Engineering O
Career O
Counselor O
( O
Tuesday O
23rd O
at O
6 O
00 O
PM O
in O
Furnas O
206 O
) O
As O
UB O
Tech O
Fair O
is O
in O
a O
week O
, O
SHPE O
is O
inviting O
Holly O
Justice O
from O
UB O
career O
services O
. O
Holly O
Justice O
is O
very O
well O
informed O
on O
the O
most O
recent O
changes O
in O
what O
employers O
look O
for O
in O
applicants O
and O
will O
be O
covering O
resume O
tips O
, O
professionalism O
, O
career O
fair O
etiquette O
, O
and O
more O
! O
This O
is O
a O
great O
opportunity O
for O
those O
of O
you O
looking O
to O
get O
an O
edge O
on O
the O
competition O
at O
this O
year's O
tech O
fair O
. O
Hope O
to O
see O
you O
all O
there O
! O
- O
- O
Kevin O
A O
. O
Carpio O
UB O
SHPE O
President O
2014 O
- O
2015 O
Aerospace O
Mechanical O
Engineering O
B O
. O
S O
. O
'16 O
University O
at O
Buffalo O
Email O
kacarpio O
@ O
buffalo O
. O
edu O
Tel O
( O
716 O
) O
508 O
- O
0527 O
Dear O
SEAS O
students O
- O
In O
working O
to O
build O
more O
opportunities O
for O
experiential O
learning O
, O
we O
are O
holding O
a O
first O
meeting O
of O
the O
UB O
Design O
Club O
. O
This O
first O
meeting O
will O
introduce O
the O
concept O
of O
the O
club O
and O
discuss O
prospects O
for O
moving O
forward O
. O
Hope O
to O
see O
you O
there O
. O
Sincerely O
, O
_______________________________ O
Andrew O
Olewnik O
, O
PhD O
Director O
of O
Experiential O
Learning O
Programs O
School O
of O
Engineering O
and O
Applied O
Sciences O
Adjunct O
Professor O
Dept O
of O
Mechanical O
Aerospace O
Engineering O
314 O
Davis O
Hall O
University O
at O
Buffalo O
Buffalo O
, O
NY O
14260 O
olewnik O
@ O
buffalo O
. O
edu O
( O
716 O
) O
645 O
- O
2630 O
_______________________________ O
All O
, O
We O
are O
actively O
assembling O
a O
team O
of O
undergraduate O
and O
graduate O
students O
to O
participate O
in O
the O
RASC O
- O
AL O
Explorations O
Robo O
- O
Ops O
Competition O
sponsored O
by O
NASA O
and O
NIA O
. O
We O
are O
looking O
for O
dedicated O
students O
with O
project O
experience O
that O
can O
actively O
and O
dependently O
contribute O
15 O
to O
20 O
hours O
a O
week O
to O
the O
success O
of O
this O
project O
. O
This O
past O
June O
, O
the O
UB O
team O
took O
4th O
place O
and O
plans O
to O
do O
even O
better O
this O
year O
with O
some O
important O
design O
changes O
. O
The O
project O
primarily O
requires O
electrical O
, O
mechanical O
, O
aerospace O
, O
and O
computer O
engineers O
scientists O
, O
but O
we O
are O
open O
to O
any O
motivated O
and O
experienced O
students O
participating O
. O
For O
more O
information O
about O
the O
competition O
, O
check O
out O
the O
link O
below O
http O
nia O
- O
cms O
. O
nianet O
. O
org O
RoboOps O
index O
. O
aspx O
We O
will O
be O
having O
two O
informational O
meetings O
. O
If O
you O
are O
interested O
in O
the O
project O
, O
you O
are O
required O
to O
attend O
one O
of O
the O
meetings O
below O
and O
bring O
an O
up O
to O
date O
resume O
. O
The O
information O
presented O
will O
be O
identical O
at O
each O
meeting O
, O
so O
you O
will O
only O
need O
to O
attend O
one O
. O
Please O
also O
familiarize O
yourself O
with O
the O
details O
of O
the O
project O
by O
visiting O
the O
competition O
website O
. O
Informational O
Meeting O
1 O
Date O
Wednesday O
, O
September O
3 O
, O
2014 O
Time O
6 O
00pm O
- O
7 O
00pm O
Location O
Davis O
230A O
Informational O
Meeting O
2 O
Date O
Thursday O
, O
September O
5 O
, O
2014 O
Time O
6 O
00pm O
- O
7 O
00pm O
Location O
Davis O
230A O
If O
you O
are O
unable O
to O
attend O
either O
of O
the O
meetings O
but O
are O
still O
interested O
in O
the O
project O
, O
please O
send O
us O
an O
email O
. O
Everyone O
who O
is O
interested O
must O
supply O
the O
team O
leaders O
with O
a O
resume O
at O
the O
meeting O
. O
Mustafa O
Celebi O
mustafac O
@ O
buffalo O
. O
edu O
- O
Mechanical O
Team O
Lead O
Kaustubh O
Vartak O
kvartak O
@ O
buffalo O
. O
edu O
- O
Communication O
Team O
Lead O
Regards O
, O
Peter O
Casey O
petercas O
@ O
buffalo O
. O
edu O
Hello O
! O
UB O
IEEE O
is O
having O
its O
first O
General O
Body O
Meeting O
today O
, O
Wednesday O
, O
September O
3rd O
, O
at O
6 O
30pm O
in O
Clemens O
322 O
. O
We'll O
talk O
briefly O
about O
some O
of O
the O
projects O
we'll O
be O
hosting O
this O
semester O
. O
If O
you O
think O
you'd O
like O
to O
get O
involved O
with O
IEEE O
, O
this O
is O
a O
great O
way O
to O
familiarize O
yourself O
with O
the O
club O
and O
to O
figure O
out O
which O
projects O
you O
might O
want O
to O
work O
on O
. O
Pizza O
will O
be O
served O
. O
We O
hope O
to O
see O
you O
there O
! O
Sincerely O
, O
Mack O
Ward O
UB O
IEEE O
President O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
- O
Visit O
our O
website O
for O
current O
projects O
and O
upcoming O
events O
ieee O
. O
eng O
. O
buffalo O
. O
edu O
Questions O
or O
Comments O
? O
Send O
an O
email O
to O
ieee O
@ O
buffalo O
. O
edu O
If O
you O
wish O
to O
be O
removed O
from O
this O
mailing O
list O
, O
click O
the O
following O
link O
http O
listserv O
. O
buffalo O
. O
edu O
cgi O
- O
bin O
wa O
? O
SUBED1 O
IEEE O
- O
LIST O
A O
1 O
UB O
ACM O
is O
excited O
to O
announce O
our O
first O
meeting O
of O
the O
year O
Davis O
2nd O
Floor O
Lounge O
at O
6 O
30pm O
on O
Wednesday O
( O
Sep O
3 O
) O
! O
We O
E2 O
80 O
99ll O
be O
talking O
about O
what O
we O
do O
as O
an O
organization O
along O
with O
the O
different O
events O
we O
have O
planned O
for O
the O
upcoming O
semester O
UB O
Hacking O
, O
tech O
talks O
, O
and O
hack O
nights O
to O
name O
a O
few O
. O
We O
will O
have O
our O
General O
Interest O
Meeting O
in O
the O
second O
floor O
lounge O
of O
Davis O
at O
6 O
30 O
pm O
on O
Wednesday O
( O
Sep O
3 O
) O
. O
If O
you O
plan O
on O
coming O
, O
please O
RSVP O
on O
the O
event O
page O
https O
www O
. O
facebook O
. O
com O
events O
292762850910394 O
. O
There O
will O
be O
pizza O
! O
So O
, O
please O
RSVP O
so O
we O
know O
how O
much O
to O
get O
! O
If O
you O
cannot O
make O
it O
, O
but O
you O
are O
still O
interested O
in O
what O
we O
have O
to O
offer O
, O
email O
an O
officer O
at O
ubsa O
- O
acm O
@ O
buffalo O
. O
edu O
and O
we O
E2 O
80 O
99ll O
make O
sure O
to O
add O
you O
to O
our O
listserv O
. O
We O
also O
made O
a O
new O
website O
( O
that O
is O
up O
- O
to O
- O
date O
with O
our O
upcoming O
events O
! O
) O
check O
it O
out O
at O
ubacm O
. O
org O
! O
Isaac O
Reath O
ACM O
President O
Computer O
Science O
Engineering O
Presents O
Ayd O
C4 O
B1n O
Bulu O
C3 O
A7 O
, O
Lawrence O
Berkeley O
National O
Laboratory O
Distributed O
- O
Memory O
Parallel O
Algorithms O
for O
Graph O
Traversal O
and O
Genome O
Assembly O
Graph O
theory O
is O
used O
to O
model O
large O
- O
scale O
complex O
systems O
in O
various O
domains O
, O
and O
has O
applications O
in O
many O
subfields O
of O
scientific O
computing O
. O
I O
will O
describe O
parallel O
algorithms O
for O
exploring O
and O
traversing O
very O
large O
graphs O
arising O
in O
genomics O
and O
social O
network O
analysis O
. O
I O
will O
first O
present O
a O
distributed O
- O
memory O
breadth O
- O
first O
search O
algorithm O
based O
on O
the O
recently O
discovered O
direction O
optimization O
idea O
. O
This O
algorithm O
reduces O
communication O
costs O
by O
8X O
and O
scales O
to O
over O
110K O
cores O
of O
a O
Cray O
XC30 O
supercomputer O
, O
traversing O
close O
to O
a O
trillion O
edges O
per O
second O
. O
Then O
, O
I O
will O
present O
distributed O
- O
memory O
parallelization O
of O
de O
Bruijn O
graph O
construction O
and O
traversal O
, O
which O
is O
a O
key O
component O
of O
most O
de O
novo O
genome O
assemblers O
. O
Results O
show O
unprecedented O
performance O
and O
efficient O
scaling O
on O
up O
to O
15 O
, O
360 O
cores O
of O
a O
Cray O
XC30 O
supercomputer O
, O
on O
human O
genome O
as O
well O
as O
the O
challenging O
wheat O
genome O
, O
with O
performance O
improvement O
from O
days O
to O
seconds O
. O
I O
will O
conclude O
my O
talk O
by O
describing O
our O
efforts O
to O
standardize O
the O
Graph O
BLAS O
, O
which O
are O
building O
blocks O
for O
graph O
algorithms O
in O
the O
language O
of O
linear O
algebra O
. O
The O
emergence O
of O
a O
standard O
set O
of O
algorithmic O
building O
blocks O
will O
free O
up O
researchers O
to O
innovate O
and O
diversify O
at O
the O
level O
of O
higher O
- O
level O
algorithms O
and O
graph O
analytics O
applications O
. O
I O
will O
cover O
the O
rationale O
for O
Graph O
BLAS O
, O
requirements O
, O
existing O
tools O
, O
and O
best O
practices O
. O
Bio O
Ayd O
C4 O
B1n O
Bulu O
C3 O
A7 O
is O
a O
research O
scientist O
at O
the O
Computational O
Research O
Division O
of O
the O
Lawrence O
Berkeley O
National O
Laboratory O
( O
LBNL O
) O
. O
His O
research O
interests O
include O
parallel O
computing O
, O
combinatorial O
scientific O
computing O
, O
high O
performance O
graph O
analysis O
, O
sparse O
matrix O
computations O
, O
computational O
genomics O
and O
neuroscience O
. O
Previously O
, O
he O
was O
a O
Luis O
W O
. O
Alvarez O
postdoctoral O
fellow O
at O
LBNL O
and O
a O
visiting O
scientist O
at O
the O
Simons O
Institute O
for O
the O
Theory O
of O
Computing O
. O
He O
received O
his O
PhD O
in O
Computer O
Science O
from O
the O
University O
of O
California O
, O
Santa O
Barbara O
in O
2010 O
and O
his O
BS O
in O
Computer O
Science O
and O
Engineering O
from O
Sabanci O
University O
, O
Turkey O
in O
2005 O
. O
Dr O
. O
Bulu O
C3 O
A7 O
is O
the O
recipient O
of O
a O
DOE O
Early O
Career O
Award O
in O
2013 O
. O
He O
is O
also O
a O
founding O
associate O
editor O
of O
the O
ACM O
Transactions O
on O
Parallel O
Computing O
. O
As O
a O
graduate O
student O
, O
he O
spent O
a O
semester O
at O
the O
Mathematics O
Department O
of O
MIT O
, O
and O
a O
summer O
at O
the O
CSRI O
institute O
of O
Sandia O
National O
Labs O
, O
in O
New O
Mexico O
. O
Dr O
. O
Bulu O
C3 O
A7 O
is O
a O
member O
of O
the O
SIAM O
and O
the O
ACM O
. O
Friday O
, O
December O
5 O
, O
2014 O
11 O
00 O
- O
12 O
00 O
pm O
University O
at O
Buffalo O
E2 O
80 O
93 O
North O
Campus O
E2 O
80 O
93 O
Davis O
338A O
This O
talk O
is O
free O
and O
open O
to O
the O
public O
For O
more O
information O
, O
email O
cse O
- O
dept O
@ O
cse O
. O
buffalo O
. O
edu O
or O
contact O
( O
716 O
) O
645 O
- O
3180 O
UB O
ACM O
is O
excited O
to O
announce O
our O
second O
tech O
talk O
of O
the O
year O
. O
This O
time O
we O
will O
be O
having O
David O
Lemmon O
, O
an O
engineer O
currently O
working O
at O
Lockheed O
Martin O
. O
David O
will O
be O
talking O
about O
the O
unique O
challenges O
that O
come O
with O
engineering O
in O
the O
aerospace O
industry O
. O
We O
will O
be O
holding O
the O
talk O
in O
Davis O
113A O
at O
5 O
30 O
PM O
on O
Monday O
, O
October O
20th O
. O
Free O
food O
will O
be O
provided O
. O
If O
you're O
planning O
on O
coming O
, O
please O
RSVP O
at O
the O
link O
below O
https O
www O
. O
facebook O
. O
com O
events O
573101242816607 O
Dear O
Students O
, O
Experience O
the O
incredible O
culture O
, O
adventure O
, O
history O
, O
and O
excitement O
of O
Europe O
while O
earning O
UB O
credit O
studying O
at O
the O
University O
of O
Technology O
of O
Troyes O
in O
France O
. O
Students O
take O
EAS207 O
Statics O
and O
UGC O
112 O
World O
civilization O
II O
Intro O
to O
European O
Union O
. O
In O
additional O
to O
classes O
, O
various O
excursions O
and O
cultural O
activities O
are O
organized O
, O
including O
a O
weekend O
trip O
to O
Paris O
( O
see O
attached O
flyer O
for O
additional O
details O
) O
. O
Information O
session O
is O
Wednesday O
Nov O
. O
19 O
from O
12 O
00 O
to O
12 O
50 O
pm O
in O
101 O
Davis O
Hall O
. O
_____________________________________________________ O
Christine O
Human O
, O
Ph O
. O
D O
. O
Lecturer O
, O
Department O
of O
Civil O
, O
Structural O
and O
Environmental O
Engineering O
Associate O
Dean O
for O
Accreditation O
and O
Student O
Affairs O
, O
School O
of O
Engineering O
and O
Applied O
Sciences O
242 O
Ketter O
Hall O
SUNY O
Buffalo O
( O
716 O
) O
645 O
4374 O
Hi O
everyone O
, O
The O
next O
meeting O
of O
the O
OS O
Reading O
Group O
will O
meet O
on O
Tues O
Nov O
4 O
at O
5pm O
in O
Davis O
338A O
. O
We O
will O
be O
discussing O
Cinder O
. O
Please O
read O
the O
following O
Energy O
Management O
in O
Mobile O
Devices O
with O
the O
Cinder O
Operating O
System O
ACM O
SIGOPS O
EuroSys O
European O
Conference O
on O
Computer O
Systems O
( O
EuroSys O
2011 O
) O
http O
www O
. O
scs O
. O
stanford O
. O
edu O
rumble O
papers O
eurosys2011 O
- O
roy O
. O
pdf O
You O
can O
also O
find O
more O
information O
about O
Cinder O
at O
scs O
. O
stanford O
. O
edu O
cinder O
Next O
Meeting O
Tues O
Nov O
4Time O
5pmWhere O
Davis O
338A O
Any O
questions O
concerns O
please O
let O
me O
know O
. O
Thanks O
, O
Kyle O
Honors O
College O
Highlights O
News O
and O
Announcements O
Monday O
, O
November O
3 O
, O
2014 O
Announcements O
C2 O
B7 O
Deadline O
Today O
! O
The O
Deadline O
for O
the O
Honors O
College O
Researc O
h O
and O
Creativity O
Fund O
is O
Next O
Monday O
, O
November O
3 O
, O
2014 O
! O
The O
Honors O
College O
Research O
and O
Creativity O
Fund O
is O
intended O
to O
enable O
undergraduate O
students O
to O
receive O
grants O
which O
defray O
expenses O
directly O
related O
to O
research O
and O
other O
creative O
activities O
. O
Email O
mbragdon O
@ O
buffalo O
. O
edu O
to O
request O
an O
application O
. O
For O
more O
information O
http O
www O
. O
honors O
. O
buffalo O
. O
edu O
funding O
research O
. O
php O
. O
C2 O
B7 O
The O
last O
day O
you O
can O
resign O
a O
class O
is O
this O
Friday O
, O
November O
7 O
, O
2014 O
. O
Please O
contact O
your O
advisor O
if O
you O
are O
considering O
resigning O
a O
course O
. O
C2 O
B7 O
Annual O
T O
- O
Shirt O
and O
Hoodie O
Sale O
http O
blogs O
. O
honors O
. O
buffalo O
. O
edu O
honorablemention O
annual O
- O
honors O
- O
t O
- O
shirthood O
ie O
- O
sale O
- O
runs O
- O
through O
- O
november O
- O
17 O
Runs O
Through O
Monday O
, O
November O
17 O
, O
2014 O
! O
Stop O
by O
the O
front O
desk O
to O
place O
your O
t O
- O
shirt O
or O
Hoodie O
order O
E2 O
80 O
A6T O
- O
shirts O
are O
only O
10 O
and O
hoodies O
are O
20 O
! O
C2 O
B7 O
The O
Honors O
College O
will O
be O
sponsoring O
an O
Alumni O
Connections O
E O
vent O
at O
the O
Foundry O
http O
blogs O
. O
honors O
. O
buffalo O
. O
edu O
honorablemention O
honors O
- O
college O
- O
alumni O
- O
con O
nections O
- O
event O
- O
november O
- O
13 O
on O
Thursday O
, O
November O
13 O
, O
2014 O
at O
5 O
30 O
p O
. O
m O
. O
. O
A O
great O
networking O
opportunity O
! O
RSVP O
to O
honors O
@ O
buffalo O
. O
edu O
honors O
@ O
buffalo O
. O
edu O
by O
Friday O
, O
November O
7 O
, O
2014 O
! O
C2 O
B7 O
Seats O
Available O
in O
the O
Following O
Spring O
Honors O
Seminars O
E2 O
80 O
A6 O
. O
please O
email O
Tim O
Matthews O
at O
trm7 O
@ O
buffalo O
. O
edu O
trm7 O
@ O
buffalo O
. O
edu O
if O
you O
are O
interested O
in O
being O
enrolled O
in O
one O
of O
these O
classes O
ENG O
375 O
499 O
Heaven O
, O
Hell O
and O
Judgment O
, O
HIS O
419 O
American O
Utopias O
, O
HON O
212 O
The O
First O
World O
War O
100 O
Years O
Later O
, O
HON O
252 O
Service O
Learning O
in O
Buffalo O
Public O
Schools O
, O
JDS O
284 O
Justice O
, O
UGC O
112 O
with O
Dr O
. O
McGuire O
and O
UGC O
112 O
with O
Dr O
. O
Stapleton O
. O
Please O
visit O
the O
following O
website O
for O
descriptions O
and O
schedule O
http O
honors O
. O
buffalo O
. O
edu O
curriculum O
seminars O
. O
php O
. O
Seats O
are O
filled O
on O
a O
first O
- O
come O
, O
first O
- O
served O
basis O
. O
C2 O
B7 O
Nominate O
Your O
Faculty O
Mentor O
for O
the O
Meyerson O
Award O
! O
http O
blogs O
. O
honors O
. O
buffalo O
. O
edu O
honorablemention O
nominate O
- O
your O
- O
faculty O
- O
men O
tor O
- O
for O
- O
the O
- O
meyerson O
- O
award O
- O
deadline O
